,idx,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.VERTEX_COUNT,ET.AREA,ET.LENGTH
15,2877.0,0.003895158999512205,0.0035818299984384794,5761506.0,5761506.0,0.16023781900003087,0.1536898000013025,0.14830806800091523,6.379996193572879e-07,1.9599974621087313e-07
16,2595.0,0.003999186999863014,0.004299543001252459,5761506.0,5761506.0,0.1577246880005987,0.15277300900197588,0.21066028399945935,6.539994501508772e-07,2.9599686968140304e-07
17,9504.0,0.012838601000112249,0.003937819001293974,5761506.0,5761506.0,0.154584594998596,0.14713720600047964,0.20812304900027812,5.580004653893411e-07,2.980013960041106e-07
18,8486.0,0.0038089749978098553,0.004805387998203514,5761506.0,5761506.0,0.15911019799750648,0.14800426399960998,0.19473530600225786,9.140021575149149e-07,2.9700095183216035e-07
19,13550.0,0.0037210099981166422,0.004548607001197524,5761506.0,5761506.0,0.15499973600162775,0.2011399539987906,0.16566693400091026,5.170004442334175e-07,4.389985406305641e-07
20,5841.0,0.003710606997628929,0.004648182999517303,5761506.0,5761506.0,0.1522415470026317,0.19788907399924938,0.16370827200080385,5.389993020799011e-07,2.3200118448585272e-07
21,16162.0,0.003694287002872443,0.005360251998354215,5761506.0,5761506.0,0.14673002999916207,0.1934409509995021,0.16357548899759422,6.90997694619e-07,2.4199835024774075e-07
22,6037.0,0.004141937002714258,0.004608495000866242,5761506.0,5761506.0,0.1499093919992447,0.19075309699837817,0.15537743900131318,6.010013748891652e-07,2.720007614698261e-07
23,14713.0,0.0038108980006654747,0.004843506998440716,5761506.0,5761506.0,0.19673043500006315,0.1608687670013751,0.1534528499978478,5.630026862490922e-07,2.580018190201372e-07
24,11618.0,0.003705649000039557,0.003541621998010669,5761506.0,5761506.0,0.1958919690005132,0.15920017499956884,0.1540963939987705,7.0999885792844e-07,3.8199868868105114e-07
25,10024.0,0.0047076109985937364,0.003992033998656552,5761506.0,5761506.0,0.19100874600189854,0.15925052899910952,0.15103653299956932,5.890033207833767e-07,2.269989636261016e-07
26,2247.0,0.004842290003580274,0.004395195999677526,5761506.0,5761506.0,0.1584787440006039,0.1524059670009592,0.15176874499957194,5.23999915458262e-07,2.7799978852272034e-07
27,12597.0,0.004171148997556884,0.00418691199956811,5761506.0,5761506.0,0.16203278100147145,0.15134964100070647,0.14309367399982875,5.459987733047456e-07,1.9199796952307224e-07
28,13311.0,0.004353898999397643,0.003798614001425449,5761506.0,5761506.0,0.15763463100302033,0.15024531299786759,0.19737967699984438,5.19001332577318e-07,2.1899904822930694e-07
29,12300.0,0.004781436000484973,0.0037974430015310645,5761506.0,5761506.0,0.1555468070000643,0.14619537699763896,0.19427737499790965,6.989976100157946e-07,1.7500133253633976e-07
mean,9281.766666666666,0.004623771866924168,0.004204673499892427,5761506.0,5761506.0,0.16936070566662237,0.16842976479977853,0.1699264740000217,5.831669113831595e-07,2.8850008675362916e-07
